step,tag,value
1170,train/entropy,-5.514369010925293
1170,train/episode_length_steps,1190.1455022611601
1170,train/fps,40950.23992706019
1180,train/reward,1.3471183776855469
1180,train/actor_loss,0.03653395175933838
1180,train/critic_loss,0.04935573786497116
1180,train/entropy,-5.600386142730713
1180,train/episode_length_steps,779.5822535408565
1180,train/fps,40999.44271433268
1190,train/reward,1.3499953746795654
1190,train/actor_loss,0.026136472821235657
1190,train/critic_loss,0.03806288540363312
1190,train/entropy,-5.7222514152526855
1190,train/episode_length_steps,896.9481863514969
1190,train/fps,41077.49730971778
1200,train/reward,1.3622872829437256
1200,train/actor_loss,0.02651306428015232
1200,train/critic_loss,0.1082349419593811
1200,train/entropy,-5.860442161560059
1200,train/episode_length_steps,1007.2306174500739
1200,train/fps,41129.41417198867
1210,train/reward,1.3568260669708252
1210,train/actor_loss,0.032144591212272644
1210,train/critic_loss,0.06113908439874649
1210,train/entropy,-5.950199127197266
1210,train/episode_length_steps,855.9464665668899
1210,train/fps,41178.32133610016
1220,train/reward,1.3504915237426758
1220,train/actor_loss,0.032764144241809845
1220,train/critic_loss,0.026114119216799736
1220,train/entropy,-6.090625762939453
1220,train/episode_length_steps,867.2736735434524
1220,train/fps,41234.17995217631
1230,train/reward,1.3671245574951172
1230,train/actor_loss,0.029972130432724953
1230,train/critic_loss,0.0236882995814085
1230,train/entropy,-6.287354469299316
1230,train/episode_length_steps,1322.2090446071238
1230,train/fps,41309.4549723655
1240,train/reward,1.3605952262878418
1240,train/actor_loss,0.028643259778618813
1240,train/critic_loss,0.02342790737748146
1240,train/entropy,-6.521218299865723
1240,train/episode_length_steps,1022.9524966434373
1240,train/fps,41365.87065863722
1250,train/reward,1.3529510498046875
1250,train/actor_loss,0.020320100709795952
1250,train/critic_loss,0.15710531175136566
1250,train/entropy,-6.547377109527588
1250,train/episode_length_steps,632.7973815536474
1250,train/fps,41429.25030113156
1260,train/reward,1.361886739730835
1260,train/actor_loss,0.035407666116952896
1260,train/critic_loss,0.050448544323444366
1260,train/entropy,-6.4494309425354
1260,train/episode_length_steps,1470.5533890583072
1260,train/fps,41480.276268196016
1270,train/reward,1.3545222282409668
1270,train/actor_loss,0.03640703484416008
1270,train/critic_loss,0.11679399013519287
1270,train/entropy,-6.343146800994873
1270,train/episode_length_steps,1047.4776400860692
1270,train/fps,41580.68547233016
1280,train/reward,1.358005166053772
1280,train/actor_loss,0.028346074745059013
1280,train/critic_loss,0.06945277005434036
1280,train/entropy,-6.306260585784912
1280,train/episode_length_steps,896.9481863514969
1280,train/fps,41672.40368708523
1290,train/reward,1.3602064847946167
1290,train/actor_loss,0.030919089913368225
1290,train/critic_loss,0.1269308477640152
1290,train/entropy,-6.226705074310303
