step,tag,value
300,train/reward,1.273449420928955
300,train/actor_loss,0.019049091264605522
300,train/critic_loss,0.2798325717449188
300,train/entropy,-3.332598924636841
300,train/episode_length_steps,844.9113276288067
300,train/fps,63132.228260684074
310,train/reward,1.2826489210128784
310,train/actor_loss,0.014051534235477448
310,train/critic_loss,0.32324013113975525
310,train/entropy,-3.4425034523010254
310,train/episode_length_steps,1138.4589557196166
310,train/fps,63208.88433169832
320,train/reward,1.2830266952514648
320,train/actor_loss,0.015514962375164032
320,train/critic_loss,0.34994322061538696
320,train/entropy,-3.5375587940216064
320,train/episode_length_steps,955.8154697427
320,train/fps,63454.44803672733
330,train/reward,1.2803750038146973
330,train/actor_loss,0.016581514850258827
330,train/critic_loss,0.39413273334503174
330,train/entropy,-3.627880811691284
330,train/episode_length_steps,873.0504502092679
330,train/fps,63516.212135184076
340,train/reward,1.2863930463790894
340,train/actor_loss,0.021621456369757652
340,train/critic_loss,0.4425655007362366
340,train/entropy,-3.667147397994995
340,train/episode_length_steps,867.2736735434524
340,train/fps,63735.56225412725
350,train/reward,1.272765874862671
350,train/actor_loss,0.026021847501397133
350,train/critic_loss,0.44939732551574707
350,train/entropy,-3.6893231868743896
350,train/episode_length_steps,700.4288416623831
350,train/fps,63788.51127624797
360,train/reward,1.2852938175201416
360,train/actor_loss,0.01778874732553959
360,train/critic_loss,0.30833303928375244
360,train/entropy,-3.7495877742767334
360,train/episode_length_steps,818.5294606658226
360,train/fps,63988.78914398409
370,train/reward,1.2940757274627686
370,train/actor_loss,0.017373589798808098
370,train/critic_loss,0.34809401631355286
370,train/entropy,-3.832427978515625
370,train/episode_length_steps,784.2467497605712
370,train/fps,64034.365853557916
380,train/reward,1.2911875247955322
380,train/actor_loss,0.01831858418881893
380,train/critic_loss,0.36341267824172974
380,train/entropy,-3.882550001144409
380,train/episode_length_steps,735.817724153145
380,train/fps,64081.73420962225
390,train/reward,1.2901523113250732
390,train/actor_loss,0.017198776826262474
390,train/critic_loss,0.3300260603427887
390,train/entropy,-3.9309005737304688
390,train/episode_length_steps,784.2467497605712
390,train/fps,64255.71795766632
400,train/reward,1.303912878036499
400,train/actor_loss,0.018570899963378906
400,train/critic_loss,0.20245566964149475
400,train/entropy,-4.029543399810791
400,train/episode_length_steps,915.7480494521833
400,train/fps,64270.22353942592
410,train/reward,1.299700379371643
410,train/actor_loss,0.014258764684200287
410,train/critic_loss,0.21394339203834534
410,train/entropy,-4.10921049118042
410,train/episode_length_steps,798.5812704616955
410,train/fps,64434.097576172455
420,train/reward,1.3015131950378418
420,train/actor_loss,0.025520330294966698
420,train/critic_loss,0.21641774475574493
420,train/entropy,-4.143362045288086
420,train/episode_length_steps,828.8820049231059
420,train/fps,64467.139981248714
430,train/reward,1.3129022121429443
430,train/actor_loss,0.016759196296334267
430,train/critic_loss,0.271075963973999
430,train/entropy,-4.179145336151123
430,train/episode_length_steps,1030.9989362789295
430,train/fps,64611.714645285996
440,train/reward,1.3088855743408203
440,train/actor_loss,0.02657846175134182
440,train/critic_loss,0.5507736206054688
440,train/entropy,-4.219728946685791
440,train/episode_length_steps,723.6306755806095
440,train/fps,64642.218150651956
450,train/reward,1.293764591217041
450,train/actor_loss,0.02069113589823246
450,train/critic_loss,0.8458335995674133
450,train/entropy,-4.159401893615723
450,train/episode_length_steps,715.7278039632729
450,train/fps,64640.94637092377
460,train/reward,1.2961509227752686
460,train/actor_loss,0.019054466858506203
460,train/critic_loss,0.3168846368789673
460,train/entropy,-4.199055194854736
460,train/episode_length_steps,915.7480494521833
460,train/fps,64795.58229670785
470,train/reward,1.3148088455200195
470,train/actor_loss,0.017390020191669464
470,train/critic_loss,0.22662408649921417
470,train/entropy,-4.223534107208252
470,train/episode_length_steps,1007.2306174500739
470,train/fps,64795.75391658745
480,train/reward,1.308577299118042
480,train/actor_loss,0.016599461436271667
480,train/critic_loss,0.24175012111663818
480,train/entropy,-4.272276401519775
480,train/episode_length_steps,798.5812704616955
480,train/fps,64937.14750728614
490,train/reward,1.3089901208877563
490,train/actor_loss,0.01678505912423134
490,train/critic_loss,0.36315932869911194
490,train/entropy,-4.266948223114014
490,train/episode_length_steps,873.0504502092679
490,train/fps,64947.993747038745
500,train/reward,1.317609190940857
500,train/actor_loss,0.018838275223970413
500,train/critic_loss,0.20330598950386047
500,train/entropy,-4.187422275543213
500,train/episode_length_steps,922.191032232558
500,train/fps,65078.57510434387
510,train/reward,1.3155537843704224
510,train/actor_loss,0.019192641600966454
510,train/critic_loss,0.20390498638153076
510,train/entropy,-4.196059226989746
510,train/episode_length_steps,878.9046993506491
510,train/fps,64680.534983679514
520,train/reward,1.3216056823730469
520,train/actor_loss,0.01676309108734131
520,train/critic_loss,0.19958965480327606
520,train/entropy,-4.220566749572754
520,train/episode_length_steps,948.8958429280851
520,train/fps,64705.602992107335
530,train/reward,1.3225984573364258
530,train/actor_loss,0.015857437625527382
530,train/critic_loss,0.139657124876976
530,train/entropy,-4.2866668701171875
530,train/episode_length_steps,942.0756852933614
530,train/fps,64832.157929731926
540,train/reward,1.3250696659088135
540,train/actor_loss,0.02038666605949402
540,train/critic_loss,0.29731646180152893
540,train/entropy,-4.38196325302124
540,train/episode_length_steps,1030.9989362789295
540,train/fps,64850.92428020048
550,train/reward,1.322049617767334
550,train/actor_loss,0.02199823223054409
550,train/critic_loss,0.1248898133635521
550,train/entropy,-4.466447830200195
550,train/episode_length_steps,1039.1729644539928
550,train/fps,64816.28879017406
560,train/reward,1.3223739862442017
560,train/actor_loss,0.01946292258799076
560,train/critic_loss,0.16128510236740112
560,train/entropy,-4.615315914154053
560,train/episode_length_steps,969.9619640403653
560,train/fps,64840.80399379947
570,train/reward,1.334989309310913
570,train/actor_loss,0.025427496060729027
570,train/critic_loss,0.08256351947784424
570,train/entropy,-4.655269145965576
570,train/episode_length_steps,1055.9161206631647
570,train/fps,64756.10092781303
580,train/reward,1.3296144008636475
580,train/actor_loss,0.02193586528301239
580,train/critic_loss,0.19209815561771393
580,train/entropy,-4.676855564117432
580,train/episode_length_steps,861.5728416085835
580,train/fps,64775.42944056188
590,train/reward,1.3270647525787354
590,train/actor_loss,0.023135965690016747
590,train/critic_loss,0.18666696548461914
590,train/entropy,-4.748807430267334
590,train/episode_length_steps,850.393099192874
590,train/fps,64687.65286539468
600,train/reward,1.3312416076660156
600,train/actor_loss,0.03223239257931709
600,train/critic_loss,0.1336420774459839
600,train/entropy,-4.84852409362793
600,train/episode_length_steps,977.1934127239363
600,train/fps,64619.64017328505
610,train/reward,1.3352833986282349
610,train/actor_loss,0.025352999567985535
610,train/critic_loss,0.12680113315582275
610,train/entropy,-4.905330657958984
610,train/episode_length_steps,903.12844929582
610,train/fps,64627.86428984769
620,train/reward,1.334184169769287
620,train/actor_loss,0.01943841204047203
620,train/critic_loss,0.10633218288421631
620,train/entropy,-4.966839790344238
620,train/episode_length_steps,813.4495623538085
620,train/fps,64563.79874488575
630,train/reward,1.3402708768844604
630,train/actor_loss,0.019447404891252518
630,train/critic_loss,0.062214143574237823
630,train/entropy,-5.056708812713623
630,train/episode_length_steps,1128.6557313446654
630,train/fps,64498.055158527495
640,train/reward,1.344062089920044
640,train/actor_loss,0.024106813594698906
640,train/critic_loss,0.0879669189453125
640,train/entropy,-5.195145606994629
640,train/episode_length_steps,955.8154697427
640,train/fps,64509.80418468454
650,train/reward,1.3447883129119873
650,train/actor_loss,0.025675786659121513
650,train/critic_loss,0.0642564669251442
650,train/entropy,-5.357751846313477
650,train/episode_length_steps,942.0756852933614
650,train/fps,64449.37140686753
660,train/reward,1.3493919372558594
660,train/actor_loss,0.016589881852269173
660,train/critic_loss,0.05210081860423088
660,train/entropy,-5.506377220153809
660,train/episode_length_steps,850.393099192874
660,train/fps,64563.140986297956
670,train/reward,1.3472847938537598
670,train/actor_loss,0.03134087473154068
670,train/critic_loss,0.0944153293967247
670,train/entropy,-5.594621181488037
670,train/episode_length_steps,955.8154697427
670,train/fps,64589.84554719553
680,train/reward,1.3475501537322998
680,train/actor_loss,0.02344324067234993
680,train/critic_loss,0.14910903573036194
680,train/entropy,-5.587855339050293
680,train/episode_length_steps,984.5334979350276
680,train/fps,64635.38976223047
690,train/reward,1.3305306434631348
690,train/actor_loss,0.0340094119310379
690,train/critic_loss,1.5609673261642456
690,train/entropy,-5.626383304595947
690,train/episode_length_steps,430.9720777231206
690,train/fps,64665.897424216324
700,train/reward,1.2741141319274902
700,train/actor_loss,0.023908207193017006
700,train/critic_loss,0.7312094569206238
700,train/entropy,-5.55099630355835
700,train/episode_length_steps,353.16902811090955
700,train/fps,64642.77676851194
710,train/reward,1.2575793266296387
710,train/actor_loss,0.023159196600317955
710,train/critic_loss,0.5867586135864258
710,train/entropy,-5.497209072113037
710,train/episode_length_steps,361.9462955114771
710,train/fps,64650.28713096218
720,train/reward,1.284734845161438
720,train/actor_loss,0.028020281344652176
720,train/critic_loss,0.35981446504592896
720,train/entropy,-5.410430431365967
720,train/episode_length_steps,577.0764820763933
720,train/fps,64588.33310196725
730,train/reward,1.3112844228744507
730,train/actor_loss,0.016504308208823204
730,train/critic_loss,0.3019396960735321
730,train/entropy,-5.362462520599365
730,train/episode_length_steps,612.1110718578947
730,train/fps,64525.454551209805
740,train/reward,1.3067352771759033
740,train/actor_loss,0.0344163216650486
740,train/critic_loss,0.3009413182735443
740,train/entropy,-5.364562034606934
740,train/episode_length_steps,524.0132661327258
740,train/fps,64535.90894961482
750,train/reward,1.306026816368103
750,train/actor_loss,0.027887945994734764
750,train/critic_loss,0.1906810998916626
750,train/entropy,-5.380529403686523
750,train/episode_length_steps,513.7437748076409
750,train/fps,64481.256829857615
760,train/reward,1.31210196018219
760,train/actor_loss,0.020376121625304222
760,train/critic_loss,0.17560115456581116
760,train/entropy,-5.327157497406006
760,train/episode_length_steps,612.1110718578947
760,train/fps,64491.432211387946
770,train/reward,1.303016185760498
770,train/actor_loss,0.044256582856178284
770,train/critic_loss,0.24659769237041473
770,train/entropy,-5.351905345916748
770,train/episode_length_steps,664.8977184073752
770,train/fps,64437.9752746011
780,train/reward,1.3088698387145996
780,train/actor_loss,0.030239654704928398
780,train/critic_loss,0.23160278797149658
780,train/entropy,-5.365015506744385
780,train/episode_length_steps,752.7203416056614
780,train/fps,64385.74023389676
790,train/reward,1.3181583881378174
790,train/actor_loss,0.023214731365442276
790,train/critic_loss,0.18553438782691956
790,train/entropy,-5.351646900177002
790,train/episode_length_steps,850.393099192874
790,train/fps,64403.55643740387
800,train/reward,1.311672329902649
800,train/actor_loss,0.02423979714512825
800,train/critic_loss,0.1871003806591034
800,train/entropy,-5.380709171295166
800,train/episode_length_steps,682.2009508175753
800,train/fps,64334.50438407728
810,train/reward,1.3017981052398682
810,train/actor_loss,0.02123384177684784
810,train/critic_loss,0.16656479239463806
810,train/entropy,-5.41853666305542
810,train/episode_length_steps,711.8407478776858
810,train/fps,64291.92087328048
820,train/reward,1.3125007152557373
820,train/actor_loss,0.025018779560923576
820,train/critic_loss,0.18927083909511566
820,train/entropy,-5.473405361175537
820,train/episode_length_steps,867.2736735434524
820,train/fps,64305.60505474396
830,train/reward,1.3090112209320068
830,train/actor_loss,0.046331197023391724
830,train/critic_loss,0.1729239672422409
830,train/entropy,-5.4717631340026855
830,train/episode_length_steps,774.9729156804493
830,train/fps,64254.81058420649
840,train/reward,1.3228294849395752
840,train/actor_loss,0.03531629964709282
840,train/critic_loss,0.1499454230070114
840,train/entropy,-5.536276340484619
840,train/episode_length_steps,696.70575204079
840,train/fps,64267.49582768877
850,train/reward,1.3316164016723633
850,train/actor_loss,0.02641346864402294
850,train/critic_loss,0.11906086653470993
850,train/entropy,-5.596909999847412
850,train/episode_length_steps,788.9674003909396
850,train/fps,64285.489010010526
860,train/reward,1.332169532775879
860,train/actor_loss,0.02365630678832531
860,train/critic_loss,0.10222726315259933
860,train/entropy,-5.642790794372559
860,train/episode_length_steps,779.5822535408565
860,train/fps,64315.14060325742
870,train/reward,1.335525393486023
870,train/actor_loss,0.03624836727976799
870,train/critic_loss,0.10470415651798248
870,train/entropy,-5.724033355712891
870,train/episode_length_steps,774.9729156804493
870,train/fps,64361.27558936366
880,train/reward,1.3419818878173828
880,train/actor_loss,0.01820620894432068
880,train/critic_loss,0.0687086433172226
880,train/entropy,-5.797050476074219
880,train/episode_length_steps,798.5812704616955
880,train/fps,64315.24336063685
890,train/reward,1.3446462154388428
890,train/actor_loss,0.039579857140779495
890,train/critic_loss,0.06483220309019089
890,train/entropy,-5.897774696350098
890,train/episode_length_steps,878.9046993506491
890,train/fps,64325.09080402631
900,train/reward,1.331536054611206
900,train/actor_loss,0.04136873409152031
900,train/critic_loss,0.06875576823949814
900,train/entropy,-5.901865482330322
900,train/episode_length_steps,715.7278039632729
900,train/fps,64276.872214464405
910,train/reward,1.3335456848144531
910,train/actor_loss,0.03057287447154522
910,train/critic_loss,0.14205238223075867
910,train/entropy,-5.858783721923828
910,train/episode_length_steps,704.1919363146418
910,train/fps,64233.90280300297
920,train/reward,1.334409475326538
920,train/actor_loss,0.029925866052508354
920,train/critic_loss,0.07080824673175812
920,train/entropy,-5.820841312408447
920,train/episode_length_steps,813.4495623538085
920,train/fps,64259.77789842288
930,train/reward,1.316692590713501
930,train/actor_loss,0.06592715531587601
930,train/critic_loss,0.22590553760528564
930,train/entropy,-5.6553754806518555
930,train/episode_length_steps,793.7452256108409
930,train/fps,64244.70181515875
940,train/reward,1.3229113817214966
940,train/actor_loss,0.02665637992322445
940,train/critic_loss,0.18815205991268158
940,train/entropy,-5.448306560516357
940,train/episode_length_steps,818.5294606658226
940,train/fps,64256.42299864468
950,train/reward,1.3371891975402832
950,train/actor_loss,0.025686506181955338
950,train/critic_loss,0.21397963166236877
950,train/entropy,-5.404833793640137
950,train/episode_length_steps,839.499776188048
950,train/fps,64244.759755639854
960,train/reward,1.3231666088104248
960,train/actor_loss,0.02010819874703884
960,train/critic_loss,0.26281559467315674
960,train/entropy,-5.340302467346191
960,train/episode_length_steps,850.393099192874
960,train/fps,64254.64426597722
970,train/reward,1.32832670211792
970,train/actor_loss,0.02819361351430416
970,train/critic_loss,0.2823013365268707
970,train/entropy,-5.356250286102295
970,train/episode_length_steps,774.9729156804493
970,train/fps,64326.88904093771
980,train/reward,1.329664707183838
980,train/actor_loss,0.024007832631468773
980,train/critic_loss,0.23134449124336243
980,train/entropy,-5.33060359954834
980,train/episode_length_steps,977.1934127239363
980,train/fps,64291.36324171275
990,train/reward,1.3259172439575195
990,train/actor_loss,0.017222633585333824
990,train/critic_loss,0.1881660521030426
990,train/entropy,-5.350656032562256
990,train/episode_length_steps,735.817724153145
990,train/fps,64306.01510562979
1000,train/reward,1.328080177307129
1000,train/actor_loss,0.03383753448724747
1000,train/critic_loss,0.25776535272598267
1000,train/entropy,-5.3693060874938965
1000,train/episode_length_steps,813.4495623538085
1000,train/fps,64265.44050222901
1000,eval/med_figure8_normal,1.0864472389221191
1010,train/reward,1.332728385925293
1010,train/actor_loss,0.015586535446345806
1010,train/critic_loss,0.16177281737327576
1010,train/entropy,-5.35676383972168
1010,train/episode_length_steps,955.8154697427
1010,train/fps,63797.186064172754
1020,train/reward,1.3334434032440186
1020,train/actor_loss,0.015419797971844673
1020,train/critic_loss,0.1670517921447754
1020,train/entropy,-5.402339458465576
1020,train/episode_length_steps,774.9729156804493
1020,train/fps,63770.64265872256
1030,train/reward,1.3332524299621582
1030,train/actor_loss,0.02463357523083687
1030,train/critic_loss,0.1333032250404358
1030,train/entropy,-5.452846050262451
1030,train/episode_length_steps,962.8367577976614
1030,train/fps,63798.35215222441
1040,train/reward,1.3369578123092651
1040,train/actor_loss,0.030532652512192726
1040,train/critic_loss,0.07412686198949814
1040,train/entropy,-5.500369071960449
1040,train/episode_length_steps,909.3944711658012
1040,train/fps,63764.648769083804
1050,train/reward,1.3456021547317505
1050,train/actor_loss,0.018525755032896996
1050,train/critic_loss,0.07728564739227295
1050,train/entropy,-5.552706241607666
1050,train/episode_length_steps,962.8367577976614
1050,train/fps,63727.60235706708
1060,train/reward,1.333137035369873
1060,train/actor_loss,0.02022683434188366
1060,train/critic_loss,0.1491784155368805
1060,train/entropy,-5.566195487976074
1060,train/episode_length_steps,731.7100184606722
1060,train/fps,63741.803965219755
1070,train/reward,1.337396502494812
1070,train/actor_loss,0.017966298386454582
1070,train/critic_loss,0.13695064187049866
1070,train/entropy,-5.547661781311035
1070,train/episode_length_steps,793.7452256108409
1070,train/fps,63700.605132565914
1080,train/reward,1.339700698852539
1080,train/actor_loss,0.01992919109761715
1080,train/critic_loss,0.185519739985466
1080,train/entropy,-5.558542251586914
1080,train/episode_length_steps,1022.9524966434373
1080,train/fps,63714.13697025939
1090,train/reward,1.3341236114501953
1090,train/actor_loss,0.01947738602757454
1090,train/critic_loss,0.3311069905757904
1090,train/entropy,-5.555465221405029
1090,train/episode_length_steps,962.8367577976614
1090,train/fps,63679.71632876417
1100,train/reward,1.3306444883346558
1100,train/actor_loss,0.020072637125849724
1100,train/critic_loss,0.2254563570022583
1100,train/entropy,-5.525509834289551
1100,train/episode_length_steps,793.7452256108409
1100,train/fps,63635.69610450238
1110,train/reward,1.3312931060791016
1110,train/actor_loss,0.020505039021372795
1110,train/critic_loss,0.16146154701709747
1110,train/entropy,-5.518153667449951
1110,train/episode_length_steps,813.4495623538085
1110,train/fps,63654.82536754012
1120,train/reward,1.3292131423950195
1120,train/actor_loss,0.01632947102189064
1120,train/critic_loss,0.20293855667114258
1120,train/entropy,-5.504119396209717
1120,train/episode_length_steps,867.2736735434524
1120,train/fps,63617.00242343402
1130,train/reward,1.3349683284759521
1130,train/actor_loss,0.02130713127553463
1130,train/critic_loss,0.1793871521949768
1130,train/entropy,-5.4846696853637695
1130,train/episode_length_steps,1022.9524966434373
1130,train/fps,63581.257654386136
1140,train/reward,1.3368017673492432
1140,train/actor_loss,0.02048175223171711
1140,train/critic_loss,0.1305122971534729
1140,train/entropy,-5.523946285247803
1140,train/episode_length_steps,896.9481863514969
1140,train/fps,63604.724209800486
1150,train/reward,1.333665132522583
1150,train/actor_loss,0.017352307215332985
1150,train/critic_loss,0.1455320566892624
1150,train/entropy,-5.569526195526123
1150,train/episode_length_steps,915.7480494521833
1150,train/fps,63572.52655404703
1160,train/reward,1.3297797441482544
1160,train/actor_loss,0.019289158284664154
1160,train/critic_loss,0.15179987251758575
1160,train/entropy,-5.608334541320801
1160,train/episode_length_steps,834.1571042040623
1160,train/fps,63588.88595894322
1170,train/reward,1.3309073448181152
1170,train/actor_loss,0.018759246915578842
1170,train/critic_loss,0.11142243444919586
1170,train/entropy,-5.6361403465271
1170,train/episode_length_steps,788.9674003909396
1170,train/fps,63557.130214333985
1180,train/reward,1.3349989652633667
1180,train/actor_loss,0.017263997346162796
1180,train/critic_loss,0.06749613583087921
1180,train/entropy,-5.658446311950684
1180,train/episode_length_steps,844.9113276288067
1180,train/fps,63521.35626622083
1190,train/reward,1.3313713073730469
1190,train/actor_loss,0.023255744948983192
1190,train/critic_loss,0.09432979673147202
1190,train/entropy,-5.698888301849365
1190,train/episode_length_steps,828.8820049231059
1190,train/fps,63539.36977054604
1200,train/reward,1.337268352508545
1200,train/actor_loss,0.020897582173347473
1200,train/critic_loss,0.14372684061527252
1200,train/entropy,-5.719568729400635
1200,train/episode_length_steps,1082.0675309469727
1200,train/fps,63514.140940383564
1210,train/reward,1.3342138528823853
1210,train/actor_loss,0.016621647402644157
1210,train/critic_loss,0.09842881560325623
1210,train/entropy,-5.731417655944824
1210,train/episode_length_steps,991.9846862364063
1210,train/fps,63479.089504468335
1220,train/reward,1.3409377336502075
1220,train/actor_loss,0.012902545742690563
1220,train/critic_loss,0.10685215145349503
1220,train/entropy,-5.782716751098633
1220,train/episode_length_steps,779.5822535408565
1220,train/fps,63479.533199545316
1230,train/reward,1.341982364654541
1230,train/actor_loss,0.02214839681982994
1230,train/critic_loss,0.12716926634311676
1230,train/entropy,-5.839526653289795
1230,train/episode_length_steps,915.7480494521833
1230,train/fps,63438.644753972854
1240,train/reward,1.343712329864502
1240,train/actor_loss,0.028715074062347412
1240,train/critic_loss,0.1335444450378418
1240,train/entropy,-5.868670463562012
1240,train/episode_length_steps,793.7452256108409
1240,train/fps,63441.58096488942
1250,train/reward,1.3343913555145264
1250,train/actor_loss,0.02062341384589672
1250,train/critic_loss,0.12195282429456711
1250,train/entropy,-5.873144149780273
1250,train/episode_length_steps,839.499776188048
1250,train/fps,63410.818126958184
1260,train/reward,1.3376206159591675
1260,train/actor_loss,0.02026725932955742
1260,train/critic_loss,0.15646199882030487
1260,train/entropy,-5.850701808929443
1260,train/episode_length_steps,955.8154697427
1260,train/fps,63389.15190266031
1270,train/reward,1.3426400423049927
1270,train/actor_loss,0.018492713570594788
1270,train/critic_loss,0.16458523273468018
1270,train/entropy,-5.861210823059082
1270,train/episode_length_steps,942.0756852933614
1270,train/fps,63396.26252236338
1280,train/reward,1.337515115737915
1280,train/actor_loss,0.0295163094997406
1280,train/critic_loss,0.06857572495937347
1280,train/entropy,-5.894878387451172
1280,train/episode_length_steps,962.8367577976614
1280,train/fps,63370.94610393723
1290,train/reward,1.34037184715271
1290,train/actor_loss,0.019623273983597755
1290,train/critic_loss,0.08685856312513351
1290,train/entropy,-5.926483154296875
1290,train/episode_length_steps,948.8958429280851
1290,train/fps,63348.99082704494
1300,train/reward,1.3408446311950684
